gene	lung_mean_RNAi
KRTAP1-5	0.070492733
KRTAP3-2	0.120534742
CASP6	-0.163197824
OR1G1	-0.120804587
KRTAP9-3	0.014212635
KRTAP17-1	0.141029548
HASPIN	0.029395346
OR3A3	-0.183822678
STK40	-0.088015887
SPRTN	-0.011319434
HDAC10	-0.091925827
TMEM133	0.278105147
RASSF4	-0.006202057
LRMDA	-0.067430078
EIF2A	-0.166858262
PIP5K1A	-0.000247672
TATDN1	0.122785105
TSSK1B	-0.023564721
IMMP2L	-0.003472119
PIP5K1B	-0.039938536
FCAMR	-0.134616505
NACAP1	-0.085233189
SLC4A11	-0.023792989
PIP4K2B	-0.032220667
PLA2G6	0.11070567
TSSK6	-0.029954793
SPNS1	0.000863597
NCALD	-0.083390822
FAM172A	0.142528758
PLA2G10	-0.158877057
BRIP1	0.001772673
CTTNBP2	-0.085758494
REG4	-0.052312471
KREMEN1	-0.059475292
CASP7	-0.09185879
TMPRSS13	0.010377889
B3GNT5	0.065932279
SLC25A11	0.013540254
SOX14	0.042659019
OBSCN	0.066116531
EMILIN2	-0.063605369
SPARCL1	0.068954962
SPOP	-0.105673449
KATNAL1	-0.093705997
MND1	0.101340755
WDR54	-0.20907625
ADGRV1	0.051129141
SRPX	0.027812229
RBM48	0.229924551
MAGT1	0.040335319
DTNBP1	0.117308046
KIRREL2	-0.235701049
HDHD2	-0.140386383
FAM160A2	0.029964856
SLC10A7	-0.063220626
TAGLN2	-0.126188672
FAM186B	-0.126689656
ARMC2	-0.069404256
HORMAD1	-0.029729863
MYCBPAP	-0.010634022
QRICH2	0.084361015
FSCB	-0.317129614
TKTL2	0.087933489
KBTBD7	0.010147271
ANKRD27	-0.088312504
ULK1	0.053768505
NSRP1	-0.037003229
ZRANB3	0.051525188
RAB6C	0.166817956
FBXO30	0.019238166
UXT	-1.196224758
CASP8	0.007157902
ARL6	-0.030493872
USP44	-0.001694612
SLC41A2	-0.028212779
PCBD2	0.275962313
PRAM1	-0.114574625
ZIC4	-0.070561401
PCGF6	0.015328405
QRFPR	-0.10859042
EEA1	-0.083122063
BCAR3	-0.053157745
ZNF394	-0.092424514
LRRIQ1	0.050709513
ATRIP	-0.170016888
WDR75	-0.895589606
ACAD11	-0.067817643
CEP78	0.027988454
USP42	-0.01615827
TOMM40L	-0.050493762
UTP15	-0.758441591
SLC7A6OS	0.09563075
FAM161A	0.186081815
EVA1A	-0.146976771
ABRAXAS1	0.003435089
SYDE2	0.016718045
ZNF644	0.121966364
KAT8	-0.555527138
PPP1R1B	0.025690198
RNASEH2C	0.006061008
RPF2	-0.60735179
ARID5B	-0.166951549
ANXA9	-0.09473984
GTF2IRD2	0.044678937
ASCC2	-0.069171119
NLRC5	0.029380916
ANTXR1	-0.143790034
STX7	0.046967497
LOXL4	0.032267829
POLR1B	-1.020176746
ELMOD3	-0.046876986
SLA2	-0.108444569
CHD6	0.017299825
ZCCHC7	-0.010533955
TMEM164	-0.001422855
FAR1	0.092409247
SLITRK6	-0.048507593
BFSP2	0.009865653
SETD3	0.01485788
USP48	-0.001914291
POMK	-0.056849597
CASP9	0.048297895
TXNDC2	-0.002744964
MEX3B	-0.099412825
ZNF541	0.067663407
TMEM117	-0.105107442
ZMYND12	-0.038089817
TBC1D3F	0.152769362
WDR24	-0.07676428
TMEM191A	0.115798664
IQCG	0.007231222
ZMYND15	-0.01913247
C2orf16	0.008015579
DRC7	0.111312606
LRRC8C	-0.049272126
TRAF7	-0.069700592
MAF1	-0.660200439
TMEM126A	0.006582662
RHBDD1	0.10217499
ATP13A4	-0.062084024
BBOX1	0.059079401
ZDHHC18	0.132359006
MRI1	0.022534732
MED10	-0.173885686
RTL6	0.042591193
FYTTD1	-0.104207264
PSD2	0.152904494
LTBP4	-0.052033364
SLF1	0.022326771
SGIP1	-0.036451908
GARNL3	0.116367199
CAMKK1	-0.129293839
SLC37A3	-0.140384752
FLYWCH1	-0.204346879
SYT3	0.076335675
DCUN1D5	0.04704178
TCHP	-0.177774359
FBXW9	-0.108079702
PSMG3	0.083468299
HAGHL	0.103836913
ALKBH7	0.041282808
RPAIN	-0.080402772
ZNF282	0.150767989
POLDIP3	-0.053646491
YIPF4	-0.136599118
NOA1	-0.043975261
COQ5	-0.167548765
SLC25A33	0.269415895
NICN1	0.112062398
DNAJC30	0.135521154
STK24	-0.098614697
BTBD10	0.310017359
RNF135	-0.222329342
TMEM79	-0.230754459
NTPCR	-0.157284767
EIF1AD	0.115295645
EFCAB2	0.042510653
ING5	-0.086138509
CAPNS2	-0.195201242
WDR83	0.023492663
FAM213A	0.054147157
PHF6	-0.120783851
GINS4	-0.360482073
MIEN1	0.089289194
CASP10	0.031036405
UQCC2	0.099700566
DDI2	-0.134928009
TMEM246	-0.015899999
CHCHD6	0.010126137
PYM1	0.172192546
PDCD2L	0.047789725
ZNF397	-0.170021815
NR0B2	0.055552204
MRPL45	-0.262654943
BRMS1L	-0.103288373
VPS25	-0.409527871
TMEM107	-0.180146108
NAA38	-0.085706651
CCDC115	0.020716212
CCDC77	0.122300089
CMSS1	0.063636377
ACBD6	0.074865401
THOC3	-0.69741436
SARNP	-0.221931338
LZIC	-0.189947498
UTF1	0.051310763
DYDC2	-0.007342356
PCGF5	0.074227856
APOPT1	0.094891309
AKT1S1	-0.007077715
TMEM101	-0.022092648
ELOF1	-0.320065749
RECK	0.035694187
GFM2	0.00670636
COG8	0.057729983
HPS3	-0.049424184
SOAT2	0.092870822
CAVIN2	0.012142888
ARFGAP2	-0.046111545
NIFK	-0.81384861
RASAL1	-0.019724618
HOOK3	0.057249812
RAD54L	0.0231797
NSMAF	0.007608401
CASQ1	0.0768791
NCK2	-0.022901904
C2orf40	0.064626005
CYSTM1	-0.049314963
C15orf48	-0.009830192
GNPAT	0.107645904
PROK1	0.176821352
CARD11	-0.091147285
ADGRA1	-0.073856282
ZNF528	-0.064053994
MSANTD4	-0.012574971
HHIPL1	-0.095826217
DYRK3	-0.023206608
RAB11FIP4	0.01163778
MAML2	-0.016600701
DOT1L	0.024287125
LZTS2	-0.095081884
BRSK1	0.114562169
SYVN1	0.044385748
ABLIM2	-0.050116415
ZNF333	0.096360806
DYRK2	-0.030063462
ZNF512	0.054209662
MAP3K21	-0.08858655
EFCAB7	0.05793347
L3MBTL3	0.047602158
PHYHIPL	0.047638914
LCOR	0.06090504
DUSP11	0.004480893
ZMAT1	-0.037244706
NEURL4	-0.07187307
SLX4	-0.135690708
MEGF11	-0.049993319
MEGF10	0.161831659
FBN3	0.043230215
DOC2B	0.065851713
DOC2A	0.132505151
DHX16	-0.342276887
FAM120B	-0.190498912
CASQ2	0.093529741
CUL4B	-0.247448003
JPH4	-0.093858379
NKX6-2	0.035317393
CUL4A	-0.182998217
PLPP5	-0.141175411
GHDC	-0.096791916
MCM8	-0.031511936
DCTN5	-0.047543894
ACTRT3	0.121034498
ACRBP	0.063806727
CUL3	-0.330336461
JAGN1	0.000691382
ZC3H8	0.118048759
HOPX	0.092333217
ZNF559	0.047572048
CUL2	-0.100342344
ACSS1	-0.336186586
MCHR2	-0.097695078
CUL1	-0.343403505
KBTBD8	-0.058342555
MRPL43	-0.079883048
PGBD1	-0.113410066
TMEM185A	0.187499209
MAK16	-0.839114828
ATRN	0.045637282
PARD6G	0.013657343
FAXC	0.012141915
MAP1LC3A	-0.010808905
FOXN1	-0.129632141
SLC12A8	0.155980309
LYZL1	0.16218217
COL25A1	-0.20405948
GNPTG	0.123766728
TTF2	-0.056671117
TPST2	0.039796952
CASR	-0.300653267
TPST1	-0.158122372
PARD6B	0.035019613
ZBTB37	-0.101926321
KRTAP4-4	0.078808757
TUBB6	0.049822477
NT5C1A	-0.049347335
ZGPAT	0.011857064
KLF11	0.062979562
ST6GAL2	0.085195544
ZNF594	-0.052544338
KIRREL3	0.014727422
FNDC1	0.052412745
KRBA1	-0.23124005
NTNG2	-0.16511581
TEAD2	-0.12698401
TTBK1	-0.076047281
SLITRK2	0.05639558
KISS1R	-0.101189135
GPR174	-0.009616833
IL1F10	-0.372311189
SUPT3H	0.152745909
USP38	-0.018449011
MFSD14B	-0.066366944
KIF2B	-0.035877671
C22orf23	0.068516835
PLA2G12B	0.055780375
DGAT2	-0.016220741
EBPL	0.085437511
SPINK7	0.07853149
GLYR1	-0.079092274
ADGRE3	-0.135155173
RNASE7	-0.077941599
CCDC62	-0.133804788
DPY30	-0.156112857
GLIS2	0.121594637
MYPN	0.044660246
RETNLB	-0.043545076
HES7	-0.236696547
FAM126A	-0.392423815
USP32	-0.1007451
SMARCA5	-0.468903582
ZNF347	0.062575109
CARD6	0.042606659
TRIM55	-0.108264565
TRIM63	0.217278655
DSCR8	0.006424257
KDM2B	-0.158993374
SLC9A7	0.061257591
FKBP6	0.025216284
ACCS	-0.129582653
HINT2	-0.032864021
INSM2	0.065745518
PPP1R9B	0.012015098
C9orf24	-0.011113896
MS4A14	0.215640811
SPATA22	-0.040561685
FAM71F1	0.068703854
CCDC54	-0.048216919
MCEE	-0.163780648
GJA10	-0.097751616
LOXL3	0.03062299
CAPS2	-0.082612331
CREB3L3	0.010055271
CAT	-0.075440282
SORBS2	0.057888762
MYO18B	0.155423718
COX4I2	-0.071125173
GTPBP3	0.006602516
GPT2	-0.114747834
BEX2	0.10293474
LNX1	0.018121075
MGARP	-0.103834778
IRS4	-0.070872945
HDGFL2	-0.036723491
PIGO	0.105321652
PLEKHA8	-0.0149043
SPSB2	0.130918101
OGT	-0.414417474
CBX2	-0.124886559
CNDP1	0.142517685
UNC119B	-0.317358487
USP30	-0.004039426
FUT10	0.157931478
PCGF1	0.165002988
CDC42BPA	-0.138240605
ZNF577	0.050029708
CRACR2A	-0.036413346
TRIM51	-0.006619866
MPV17L2	-0.031211207
GPR65	-0.043305882
ZNF607	-0.143238357
NAA11	-0.06896329
KMT5C	-0.230439256
TUBA1C	-0.295457202
LINC00467	0.151642268
PYROXD2	0.02034876
C19orf48	0.066024165
RAE1	-0.789913293
MFSD9	0.056952767
NFKBID	0.006475366
OFD1	-0.194904342
BUD13	-0.160876918
PLCD4	0.046832141
PLPP7	0.012426875
RTN4IP1	0.008657243
TXNDC17	0.135807328
IL17RC	-0.028010637
SEMA7A	-0.199852154
POLR2J4	0.195109637
LMNB2	-0.168776108
FCRLA	0.014805637
CILP	-0.053061257
ADTRP	-0.023612289
USMG5	-0.203071311
ABHD14B	0.030117341
ZNF496	-0.063953526
RAX2	0.000550239
GALR3	0.010261544
HPDL	-0.100266139
PHF5A	-1.114223305
TRIM52	-0.323251918
ZNF503	-0.136900241
LRCH3	-0.005869255
KLHL22	-0.017246836
RIOX2	-0.10305614
TMEM25	0.050487858
PTPN5	-0.120075927
HAVCR2	-0.028402783
CBR4	-0.190163164
GEMIN2	-0.097438139
RSPO3	-0.009292321
ZC3H10	0.044774121
ADGRG7	-0.089101506
ZNF514	-0.055400272
PARP10	-0.04638108
ZBTB45	-0.32562576
MFSD2A	-0.031192672
RPUSD4	-0.144619726
AIFM2	-0.045877232
C1orf198	-0.033371198
SPPL2A	0.05600814
SLC7A3	0.007830725
ZSCAN10	0.029852275
POMGNT2	-0.39597044
FBXO18	0.149462046
LINGO1	0.053883375
ATAD1	-0.089941993
TBRG1	-0.065877522
PLXDC2	0.009658254
TMTC4	0.006569834
RGS5	0.01378798
RNFT2	0.030495298
NFATC2IP	-0.048799686
CEP89	-0.075367484
ARHGEF39	0.054542759
FAM136A	-0.127453691
C9orf3	0.021461634
MAP4K3	0.007794806
TMEM87B	-0.046223453
ZNF382	0.056423419
SLC35B4	-0.031721074
ATOH8	-0.251103769
ZNF587	0.019612117
UTP4	-0.583676281
LRP11	-0.013142584
PPP1R15B	-0.259002303
PRSS12	-0.135611318
ALG10	-0.043281307
FIZ1	0.030746417
FAM104A	-0.053279096
ZNF566	0.064806189
DIRC2	0.085014002
TMEM209	-0.040334785
FIBCD1	-0.062554972
PPM1D	-0.003485923
MASTL	-0.325825442
RAB2B	-0.226373711
RITA1	-0.00760462
MEDAG	0.019333968
ZFYVE19	-0.030421761
ZNRF1	0.06054857
ATG4C	-0.116340223
MUM1	0.013397008
CORO6	-0.194828558
HSH2D	-0.127041097
WDR73	-0.130148837
ABHD13	-0.002340527
LTV1	-0.34290701
SERAC1	-0.119484138
PPFIBP2	-0.024300616
PRPF38A	-0.6644338
CGNL1	0.099587717
MICALCL	0.051537889
MPND	0.025141218
NUDCD1	-0.033782284
RELT	-0.057987802
SYTL1	-0.056561731
UBASH3B	-0.066744839
PPFIBP1	-0.10521653
CCDC183	0.029428158
FBXL20	-0.067660167
AJUBA	-0.104539446
IGSF21	0.06114364
LSM10	0.071313335
PNMA6A	-0.026370032
TOX2	0.088094524
PPFIA4	-0.05883002
ATG4D	-0.109205146
MFSD5	-0.324206191
DISP1	0.034453521
FRMD5	-0.060878239
RANBP3	0.006839277
ARHGAP19	-0.164846703
COX14	-0.055706437
PPP1R16A	0.04632355
PPFIA2	-0.081708948
RBM17	-1.039474242
UBL7	-0.18396261
PPFIA1	-0.314810854
RERG	-0.033594925
PHYKPL	0.065160083
SLC43A1	0.076751698
TCEAL3	0.001359933
TMEM128	-0.051859009
TMEM141	-0.015325214
USP45	-0.049195031
C11orf70	-0.013054607
TMEM241	-0.062780724
PKP4	-0.175712662
REPS1	0.026276677
TMEM60	-0.11218891
SMIM3	0.004780925
PIK3R3	0.14781507
PEX3	-0.168218043
PARG	-0.272753419
CNTNAP1	0.059311167
ENC1	0.005327646
NIPSNAP1	-0.039476943
NDST2	0.004515227
MMP23B	-0.028637269
MMP23A	0.009396047
LIPF	-0.159064269
KCNAB2	0.011544011
ITGA10	-0.057094302
ITGA8	-0.066803919
IKBKG	-0.020299501
ELP1	-0.006145823
IFITM1	0.069162459
HAT1	-0.028916733
GCM1	-0.022500439
GAS7	-0.059200519
HIST1H2AH	0.092479052
HIST1H2BK	0.07430324
DGKZ	-0.055314586
DGKE	0.025751039
DGKD	-0.008135056
DDO	0.047981316
KRTAP9-4	0.095396786
KRTAP4-1	0.107593335
KRTAP4-5	0.102399403
CYP4F2	-0.129804203
KRTAP4-2	0.014764857
CST7	0.060273436
ATCAY	0.043785148
COL27A1	-0.02793941
YBX3	0.065857085
PPIL4	-0.173713582
PAQR8	-0.059330582
BAGE5	-0.19642743
BAGE4	-0.182032612
BAGE3	0.378705454
BAGE2	0.111144712
CPZ	-0.061777713
ABCC11	-0.022486831
LGALS12	-0.201240227
COPS3	-0.950566717
CHST1	-0.169739539
CBX4	-0.029297747
DGCR6L	-0.021664061
CAMK1	-0.039293225
SYDE1	-0.053043958
TRIM5	0.05771222
ZCCHC3	-0.084711309
ALG2	0.060253763
MYLK2	-0.070493093
BCAS1	0.157933036
MICALL1	0.013125224
BARX2	-0.00783032
API5	-0.000425243
FAM207A	-0.155659399
RGS8	0.069678318
AGPS	-0.002201468
EAF1	-0.025607419
DNAJC14	0.095552869
NKD1	-0.022577895
NKD2	0.101591213
PPFIA3	0.013237681
SLC22A16	0.093517972
SLC45A3	-0.064409263
RHPN2	-0.028801031
ZIC5	-0.078966189
CCNB3	-0.437281417
APOL1	-0.260761504
LMO4	-0.148878167
ZCRB1	-0.140139432
CABS1	0.000963218
STON2	-0.120482834
PIR	0.134794623
DOCK7	0.087044021
HELZ2	0.092467213
KNDC1	0.048471317
DCLK3	-0.063954114
LRRCC1	-0.043120317
CNTNAP4	0.079469429
ZFHX2	0.01425405
KIAA1755	0.005302391
CGGBP1	0.118470562
ITPRIP	-0.063063734
UNK	-0.026169423
CFAP74	-0.053989569
TSPYL5	-0.343371752
DISP2	0.056388882
TNKS1BP1	-0.241084136
DIXDC1	-0.020780159
CEP295	-0.307629829
AP3B1	0.054654096
ZNF518B	0.128337553
TANC1	0.060320889
FHDC1	-0.018981193
SSH2	-0.081063407
SELENOI	-0.002296204
FCN3	-0.012640305
GFM1	-0.238630092
SCIN	0.045865095
CCDC65	0.059284473
DNAJC5B	-0.17075829
BLZF1	-0.053468761
TSLP	0.026698098
PSKH2	0.014201767
LGR5	-0.054117153
MAPKAPK5	-0.263258799
SCRT2	0.013672716
MBD3L1	-0.100441538
INE1	0.107945159
BHLHE40	-0.055907216
PIAS1	-0.010382344
CDC14B	-0.341266428
CDC14A	-0.154160368
GALP	0.018386034
TCAP	-0.010445227
CDK10	-0.002541294
PRPF18	-1.152411062
DEGS1	0.054356166
DENR	-0.330906358
THOC5	-0.486333559
KMO	0.145779901
PDXK	-0.077412598
MADD	0.054286391
MKNK1	-0.002450515
CAV1	-0.074677079
KHSRP	-0.186007874
PDLIM4	-0.044669823
CASK	-0.086210897
AKR7A2	-0.010636423
PRKRA	-0.132456727
STK16	-0.104470764
TMEFF1	0.115147335
SCARF1	-0.011898046
CAV2	0.037750522
LY6D	-0.091882607
GTPBP10	-0.062005405
CAV3	0.041261848
OR6A2	-0.316381353
ACTL6A	-0.635592612
RUNX2	-0.084192386
TNFSF11	0.06208892
RGS20	-0.057779625
SLC25A12	0.043138888
PLA2G4C	0.026809081
RUVBL1	-1.248110503
RDH16	-0.042226802
KLF7	0.033592005
RUNX1	-0.028434167
PLPP1	-0.199284514
PLPP2	-0.064803366
PLPP3	-0.199248194
STC2	-0.285238026
USO1	-0.072093252
CADPS	0.008221702
RUNX1T1	0.009676611
CDK13	-0.190151512
PDE8B	-0.040061606
ASMTL	-0.089800479
PSMG1	-0.392241007
RFXANK	0.05255548
TP63	-0.141937552
CBFA2T3	-0.056326613
HSD17B6	0.079099497
SKAP1	-0.112431885
DNAH17	0.016601038
UNC5C	-0.003087066
RTCA	0.090493853
RNASET2	-0.068826319
EIF4EBP3	-0.084554142
OASL	-0.046304176
AOC3	0.00239806
RUNX3	-0.039069507
PCDHGB4	0.114709998
DCHS1	0.086668009
PTCH2	-0.150306521
AKR1C3	-0.052136637
KCNK5	-0.021254617
CHRD	-0.087290549
ABCB11	-0.089716722
NCOA1	0.037913825
LAMTOR3	0.054948915
CBFB	0.001039178
NUMB	-0.019075315
SOCS1	0.010970502
DDX3Y	-0.121195897
PDE5A	-0.063547172
DYNLL1	-0.036571528
TNKS	-0.119594726
ALDH4A1	0.017588925
SERPINA6	-0.040970637
IRS2	0.013109811
EIF3A	-1.339536836
EIF3B	-1.418915402
EIF3D	-1.189112986
EIF3F	-0.876287957
EIF3G	-1.348856415
EIF3H	-0.560681909
EIF3I	-1.050728243
EIF3J	-0.289491288
CBL	0.015379375
SLC4A4	0.002430525
EIF4G3	-0.176979956
VAMP4	-0.036072915
STX16	0.237794289
STX11	0.07060355
BECN1	-0.026887885
CBLB	0.022422939
JMJD7-PLA2G4B	0.012042162
PEA15	-0.026519719
SRSF9	-0.122333412
MARCO	-0.100044811
KRT38	0.096807369
KRT37	0.036079776
KRT36	-0.045527451
CBLN1	-0.003171393
JRKL	-0.027699472
HYAL2	-0.035857781
GALNT4	0.149418449
DGAT1	-0.007269152
CDC23	-0.999726603
S1PR4	0.002905365
ACTN1	-0.144188182
DNAH11	0.119789506
B4GALT4	-0.049699786
B4GALT3	-0.139344912
B4GALT2	0.03844942
B3GALT4	0.091294614
B3GALNT1	-0.050165722
B3GALT2	0.097461815
B3GALT1	-0.044386656
SERPINH1	-0.35043918
SERPINB7	-0.029283689
TNK1	-0.03475318
PAGE1	-0.026636975
ABCC3	-0.008368976
NOL4	-0.136930415
TRADD	-0.064578582
PNPT1	-0.668129758
TNFRSF25	-0.063257306
MBTPS1	-0.108145991
EDF1	-0.07690959
CTSF	-0.03667719
SNX4	0.031224724
SNX3	-0.081457463
URI1	-0.447544713
EED	-0.008780561
CTNNAL1	0.005866
ADAM19	-0.017982935
GBF1	-0.341390762
CBR1	-0.033014215
RNMT	-0.069413112
RNGTT	-0.586459009
GPAA1	-0.063243411
MYH13	0.299446633
MYOM1	-0.154117112
RIPK1	0.10586285
CRADD	-0.064073012
HRK	0.058689284
CBR3	-0.003604518
TNFSF14	-0.039124059
TNFSF13	-0.175836172
TNFSF12	-0.063072408
TNFSF10	-0.18688727
ADAM23	-0.098004851
ADAM21	-0.080931562
ADAM20	0.035124655
ADAM18	0.045446702
ADAM15	0.023160122
ADAM9	0.121118185
ADAM7	-0.038882454
CDS2	0.069687164
PABPC4	-0.157167769
CD164	0.034708247
TNFRSF14	0.008292236
RAB11A	-0.101558965
RIPK2	-0.012771691
TNFRSF6B	0.065284165
FADD	-0.116336558
SNAP23	-0.036437441
NAPA	-0.897473119
MTMR1	-0.093443913
RIOK3	0.067375545
TNFRSF18	-0.120369664
MATN4	-0.371731655
RGS11	-0.072812857
RGS9	0.154694022
DLK1	-0.076923228
FBP2	-0.118370197
FPGT	0.187615887
TNFRSF11A	-0.197687457
TNFRSF10D	0.032771716
TNFRSF10C	-0.042691793
TNFRSF10B	0.018564695
SCEL	-0.007924195
TNFRSF10A	-0.118865555
DYRK4	-0.142765602
PEX11B	0.033980709
ACTN2	0.047056087
PEX11A	-0.007531998
SUCLG2	-0.074808601
SUCLG1	-0.07442177
SUCLA2	-0.008181319
CREG1	-0.136831044
TRIM24	-0.007919977
IL18RAP	-0.058488172
IL1RL2	-0.173785361
IL18R1	-0.146279778
CCIN	-0.010772574
GALR2	-0.028923737
CCNK	-0.621518076
DPM1	0.113153844
CDKL1	0.026696567
BANF1	-0.633892301
DCAF5	0.052118541
FGF18	-0.088350194
DPM2	-0.210836958
SAP30	-0.154484692
HESX1	0.07503564
INPP4B	0.080622955
FGF17	-0.003461279
FGF16	0.010833041
CES2	0.042990114
LIN7A	-0.17508978
IQGAP1	-0.069502296
NRP2	0.00423396
NRP1	-0.089575394
KYAT1	-0.163538431
SYNGAP1	0.071601675
CD84	-0.092354777
GMPS	-0.029668235
TMEM11	-0.043396573
SOCS2	-0.029638444
GGH	-0.058647911
CFLAR	-0.242546832
WISP3	-0.153347452
WISP2	-0.008948863
WISP1	-0.349544614
HDAC3	-0.309835368
PROM1	0.077756767
HCAR3	-0.037102428
KSR1	-0.025411689
ANKRD13A	0.02661094
ALKBH1	-0.031029753
TSC22D1	-0.200738269
CCK	-0.024686301
KAT2B	-0.009770669
CDK5R1	0.118297321
ASAP2	0.019740176
ALDH1A2	-0.194699423
NR1I2	0.021563063
FCGBP	-0.06880676
PROZ	-0.002582523
STK19	0.026530672
LDB1	-0.039583835
APLN	-0.013910769
PER3	-0.287430665
PER2	-0.032190152
SYNJ1	-0.035878667
ST3GAL5	0.185302988
CCKBR	-0.027683732
IER3	-0.068153638
SYNJ2	0.054665061
CDC123	0.034424885
ARHGEF7	-0.061860077
RRP36	-0.122001214
VNN1	-0.0643099
SPHK1	0.017209597
SQSTM1	-0.068817871
SGPL1	0.120549774
FUBP1	-0.568895944
CDC16	-0.516791713
NAE1	-0.286230156
SLC5A6	0.086310432
DDX18	-1.103748311
TAX1BP1	-0.091537564
MCM3AP	-0.80898876
KRIT1	0.104313373
EIF2B4	-0.712403975
EIF2B3	-1.064140206
EIF2B2	-0.537620355
EIF2B5	-0.810077368
EIF2S2	-1.179014474
CPNE3	0.162526388
BUD31	-0.785799145
MTMR3	-0.013417694
MTMR2	0.036243023
PRPF4B	-0.635427232
ACTN3	0.104481953
CCNA2	-0.507100242
CCNA1	-0.167467861
CPNE1	-0.151235292
AP1S2	0.03171281
AP1G2	-0.03527792
AP1M1	0.092304614
ENDOU	-0.095506028
CCNB1	-0.230617152
CACNA1I	-0.018527677
CACNA1H	0.090208383
TRIM4	0.036577415
CACNA1G	0.033829241
TIMELESS	-0.708232955
BCL10	-0.046707103
HERC3	-0.053540695
CCNC	-0.043024511
HERC2	-0.084255071
HERC1	0.024302822
BSN	-0.14673215
FOXH1	-0.079261921
PHOX2B	-0.188982158
MBD4	-0.033049085
MBD2	0.002753726
RTL8C	-0.074756217
RAB29	-0.025267042
SKAP2	-0.094155563
WASF1	0.051475905
BAIAP3	0.165876933
FUBP3	-0.071951017
CCND2	0.051446508
CDK5R2	0.092460578
AP3D1	0.037598182
BTRC	-0.164980746
CCND3	-0.005068994
HIST1H3F	0.10993789
HIST1H2AG	0.196630654
HIST1H2BJ	0.088781138
H1FX	-0.134340971
MGAM	-0.082293085
CHRNA6	0.029934902
P4HA2	-0.023276048
USP13	0.077327534
WASL	-0.183166389
RSPH1	-0.037360394
UMODL1	0.018110802
SERPINB12	0.074948488
SERPINB11	-0.02717696
WNT3A	-0.05708355
HPS4	0.113005685
LMLN	-0.118419986
SIGLEC10	-0.120111671
GAL3ST3	-0.066725068
NAV3	0.120523599
NAV1	-0.07208291
NAV2	-0.089000309
CCNE1	-0.027370468
PPP1R3F	-0.017137917
KCNK17	0.060251988
CHRFAM7A	0.086959107
ULK4P3	0.093652976
ARHGAP11B	-0.043475385
ABCC10	0.144111026
FGD3	-0.193673903
FCHSD1	-0.027512546
ATG16L2	0.039766624
PLOD3	0.078089726
MVB12B	-0.166818292
KLHL6	-0.057038666
SIGLEC12	-0.07623613
RPS6KA4	-0.015834787
SEC16B	0.119617921
PLCZ1	-0.048918985
STBD1	0.082829181
TRIM15	0.056544733
AQP10	0.132339371
SLC25A21	0.129740877
MAATS1	0.054407312
HSPB3	0.098661465
TPD52L3	0.023172337
OR6W1P	0.113703548
LHX4	-0.006933081
FATE1	-0.011402004
SLAMF9	-0.061478638
ZNF628	-0.23439668
TRPA1	0.061341224
KBTBD6	0.056452721
WDR34	0.000873269
TMEM116	-0.032945911
CCNF	0.035286009
SELENBP1	-0.057494221
UBE3B	-0.024417582
ATP6V0E1	-0.129008236
C16orf45	0.163688823
PAPLN	0.067872168
LIMD1	-0.02779728
RHOT2	-0.068201868
GLB1L2	-0.39176849
TNFSF18	0.049007413
KLC4	-0.025818674
SAPCD2	-0.008139536
NOL3	-0.073012445
KALRN	-0.057819138
RSPRY1	0.015726162
CDKL2	0.009521407
NAT1	-0.312420568
ACVR1	-0.07486571
CCNG1	-0.022591926
MIDN	-0.02568703
HAP1	0.025068404
KIR3DX1	-0.006449876
F2RL3	-0.086887359
UBE3D	-0.044853405
FAM181A	-0.11464976
ZNF30	-0.089342753
CCNG2	-0.001026459
PHLDB2	0.010847701
VWA5B2	-0.248851817
TSR2	-0.95873939
TAF1C	0.068155322
KCNH7	0.016074615
BTBD6	-0.202164652
TSPAN18	-0.07036965
TAF1B	-0.004067784
EFCAB11	-0.050785189
SLC25A14	0.012931972
HS6ST2	-0.031004147
FRMD7	-0.150826139
EMILIN3	-0.21335363
MPZL1	-0.129757539
WFDC8	0.051180765
CCNH	-0.106183886
MAP3K14	0.006408916
SNX21	0.062236981
ZSWIM1	0.051479152
SOCS3	0.013776609
CLIC3	0.165660005
UCN2	0.122743809
CH25H	0.067321943
KIAA2013	-0.077888525
ZNF551	0.234110309
BRSK2	-0.221496009
UNC5A	0.011751995
RNF8	-0.026278926
HIP1R	0.057557514
OTULIN	-0.159368149
NAT8	-0.068419019
CEACAM21	-0.092807857
RHBDL1	0.064466231
EFCAB12	-0.045452774
KLHL13	-0.206036793
BAZ1B	-0.157298271
TP53I13	-0.445206932
TGIF2LX	-0.071148202
ZNF616	0.056036676
ZNF766	-0.167795045
CCDC97	-0.038080099
THAP3	-0.004377516
PKD2L1	-0.009295842
ZNF468	-0.003035555
ZNF160	0.086333812
CCRL2	-0.033257589
CTU1	-0.16440052
FAM110B	-0.018272587
SEMA5A	0.06685078
SAMD1	0.05047975
TAAR5	0.000751837
TICRR	0.075825374
UBA3	-0.365260497
MED30	-0.527118141
CCNT1	-0.161908521
UBE2M	-0.086349131
TMEM41A	-0.009753986
IFT20	-0.005064758
MCFD2	-0.086324386
KNSTRN	-0.072532709
BMF	0.006502897
SPAG9	-0.032049272
BTAF1	-0.028011033
ZNF622	-0.061899517
RPL14	-1.51719181
ERI1	-0.047076399
DOK2	-0.116183863
SH2D2A	-0.064735833
