,cna_alk,cna_tp53,cna_egfr,cna_kras,cna_stk11,cna_keap1,rna_alk,rna_tp53,rna_egfr,rna_kras,rna_stk11,rna_keap1,prot_alk,prot_tp53,prot_egfr,prot_kras,prot_stk11,prot_keap1,phos_alk,phos_tp53,phos_egfr,phos_kras,phos_stk11,phos_keap1
SLMAP,,,,,,,0.122537759,,,0.018819245,,,0.122537759,,,0.018819245,,,,,,5.83E-07,,
SLTM,,,,,,,0.122537759,,,,0.000915071,,0.122537759,,,,0.000915071,,0.703337618,0.022590372,,,,
SLU7,,,,,,,0.035029722,,,,,,0.035029722,,,,,,,0.007258992,,,0.109031805,0.035846082
SLX1A,,,,,,,,,,,,,,,,,,,,,,,,
SLX4,,,,,,,,,,,,,,,,,,,,,,0.000618355,2.24E-07,0.125310356
SLX4IP,,,,,,,,0.165015818,,,0.000347737,0.010755442,,0.165015818,,,0.000347737,0.010755442,,,,,,
SMAD1,,,,,,,1.42E-06,,,,,,1.42E-06,,,,,,,,,,,
SMAD2,,,,,,,,,,,2.26E-08,6.61E-05,,,,,2.26E-08,6.61E-05,,,,,0.008745059,0.382439376
SMAD3,,,,,,,0.233037033,,,0.472199557,,,0.233037033,,,0.472199557,,,,,0.384065835,0.657772522,,0.373682119
SMAD4,,,,,,,,,,,,0.001061457,,,,,,0.001061457,,,,,,
SMAD5,,,,,,,,,,,,,,,,,,,0.002466168,,,,,
SMAD6,,,,,,,,,,,,,,,,,,,0.183824248,,,,,
SMAD9,,,,,,,,,,,1.21E-05,0.013708709,,,,,1.21E-05,0.013708709,0.057156318,1,,,0.838159052,
SMAGP,,,,,,,0.14553617,,,,,,0.14553617,,,,,,,,,,,
SMAP1,,,,,,,,,,0.055652277,0.036604407,,,,,0.055652277,0.036604407,,0.206063223,,,0.087320546,0.005299369,
SMAP2,,,,,,,,,,,,,,,,,,,0.084205737,1,,0.344079174,,
SMARCA2,,,,,,,,,,,,,,,,,,,0.402980086,,,,0.327481644,
SMARCA4,,,,,,,,,,,,,,,,,,,,0.95358403,0.443819888,,0.238510214,0.829954425
SMARCA5,,,,,,,0.102606583,,,,,,0.102606583,,,,,,,0.110831044,,0.793650742,,
SMARCAD1,,,,,,,,,,,,,,,,,,,0.636386515,0.962856275,,0.019005955,,0.131965224
SMARCAL1,,,,,,,,,,,,,,,,,,,,,,,,0.077994497
SMARCB1,,,,,,,,0.002725824,,,0.017271261,,,0.002725824,,,0.017271261,,,,,,,
SMARCC1,,,,,,,,,,,,,,,,,,,0.36696433,0.000456266,,,0.00050234,0.6035701
SMARCC2,,,,,,,,,,,,,,,,,,,,,0.88097606,,5.11E-05,0.034621082
SMARCD1,,,,,,,,0.212417163,,,0.002423755,,,0.212417163,,,0.002423755,,,,,,,
SMARCD2,,,,,,,,,0.021317829,,,,,,0.021317829,,,,,,0.004510422,,,0.188949143
SMARCD3,,,,,,,0.102606583,,,,,,0.102606583,,,,,,,,,,,
SMARCE1,,,,,,,,,,,,,,,,,,,,0.376949919,0.672331848,,0.312497294,1.91E-06
SMC1B,,,,,,,,0.002725824,,,,,,0.002725824,,,,,,,,,,
SMC3,,,,,,,,0.212417163,,0.472199557,0.002423755,0.025170646,,0.212417163,,0.472199557,0.002423755,0.025170646,,0.222914445,,0.211224569,0.026131499,
SMC4,,,,,,,,,,,,,,,,,,,,0.046832933,0.671988718,,,0.121119803
SMC5,,,,,,,,,,,,,,,,,,,,,,,0.109031805,0.098584702
SMC6,,,,,,,,,,,,,,,,,,,,,,,0.003320704,0.000430236
SMCHD1,,,,,,,,,,,,,,,,,,,,,,,,
SMCO2,,,,,,,,,,,,,,,,,,,,,,,,
SMCO4,,,,,,,0.057937329,,,,,,0.057937329,,,,,,,,,,,
SMCR8,,,,,,,,,,,,,,,,,,,,0.009881697,0.487556219,,,0.325916883
SMG1,,,,,,,0.122537759,,,,,,0.122537759,,,,,,,0.951802571,0.904334587,,,0.689862582
SMG5,,,,,,,,,,,,,,,,,,,,,,,,
SMG6,,,,,,,,,,,,,,,,,,,,,,,,
SMG7,,,,,,,,,,,,,,,,,,,,,0.551572814,0.17599422,,
SMG8,,,,,,,,,,,,,,,,,,,,0.661397412,0.515554512,,,
SMG9,,,,,,,,,,,,,,,,,,,,0.430913361,0.06224658,,,0.689354071
SMIM1,,,,,,,,,,,,,,,,,,,0.709721766,,,,,0.558738512
SMIM10,,,,,,,0.14553617,,,,0.036604407,0.062650541,0.14553617,,,,0.036604407,0.062650541,,,,,,
SMIM10L1,,,,,,,,,,,,0.025170646,,,,,,0.025170646,,,,,,
SMIM10L2A,,,,,,,,,,,0.001896157,,,,,,0.001896157,,,,,,,
SMIM10L2B,,,,,,,0.122537759,,,,,,0.122537759,,,,,,,,,,,
SMIM12,,,,,,,,0.002725824,,,,0.041212174,,0.002725824,,,,0.041212174,,,,,,
SMIM13,,,,,,,,0.036634528,,,2.26E-08,0.257568968,,0.036634528,,,2.26E-08,0.257568968,0.052808527,,,,,
SMIM14,,,,,,,,,,,,2.31E-05,,,,,,2.31E-05,,,,,,
SMIM15,,,,,,,0.007224313,,,,,0.041212174,0.007224313,,,,,0.041212174,,,,,,
SMIM17,,,,,,,,,,,,,,,,,,,,,,,,
SMIM19,,,,,,,,,0.127470913,,,0.062650541,,,0.127470913,,,0.062650541,,,,,,
SMIM22,,,,,,,,,,,,,,,,,,,,,,,,
SMIM24,,,,,,,,,,0.060782442,0.052153064,,,,,0.060782442,0.052153064,,,,,,,
SMIM3,,,,,,,,,,,,,,,,,,,,,,,,
SMIM4,,,,,,,,,,,,,,,,,,,,,,,,
SMIM5,,,,,,,,,,0.018819245,,,,,,0.018819245,,,,,,,,
SMIM6,,,,,,,,,,,,,,,,,,,,,,,,
SMIM7,,,,,,,0.000687489,,,,,,0.000687489,,,,,,,,,,,
SMIM8,,,,,,,,,,,,,,,,,,,,,,,,
SMLR1,,,,,,,,,,,,,,,,,,,,,,,,
SMN1,,,,,,,,,,,,,,,,,,,,,,0.15443443,,0.001891289
SMN2,,,,,,,,,,,,,,,,,,,,,,,,
SMNDC1,,,,,,,,,,,,,,,,,,,,,,,,
SMO,,,,,,,0.201433425,0.383681576,,,,,0.201433425,0.383681576,,,,,,,,,,
SMOC1,,,,,,,,,,,0.017271261,0.003007376,,,,,0.017271261,0.003007376,,,,,,
SMOC2,,,,,,,,,,,,,,,,,,,,,,,,
SMPD1,,,,,,,0.00160484,,,,,,0.00160484,,,,,,,,,,,
SMPD2,,,,,,,,,,,,0.025170646,,,,,,0.025170646,,,,,,
SMPD3,,,,,,,,,,0.005004754,0.000173519,,,,,0.005004754,0.000173519,,0.044113388,,,0.023649179,4.88E-05,
SMPD4,,,,,,,,,,,,,,,,,,,,,,,,
SMPDL3A,,,,,,,,,,,,,,,,,,,,,,,,
SMPDL3B,,,,,,,0.035029722,,,,,,0.035029722,,,,,,,,,,,
SMS,,,,,,,0.122537759,,,,,,0.122537759,,,,,,,,,,,
SMTN,,,,,,,,,,,,,,,,,,,,,,0.013318943,,0.14826562
SMTNL1,,,,,,,,,,,,,,,,,,,,,,,,
SMTNL2,,,,,,,,,,,,,,,,,,,,,,0.558157479,0.181531261,
SMU1,,,,,,,,0.165015818,,,,,,0.165015818,,,,,,,,,,
SMUG1,,,,,,,,0.0287869,,,0.036604407,0.062650541,,0.0287869,,,0.036604407,0.062650541,,,,,,
SMURF1,,,,,,,,,,,,,,,,,,,,,,,,
SMYD2,,,,,,,,,,,0.000173519,0.025170646,,,,,0.000173519,0.025170646,,,,,,
SMYD4,,,,,,,0.172698967,,,,,0.089252313,0.172698967,,,,,0.089252313,,,,,,
SMYD5,,,,,,,,,,,,,,,,,,,,,,,,
SNAI3,,,,,,,,,,,0.036604407,,,,,,0.036604407,,,,,,,
SNAP23,,,,,,,,,,,,,,,,,,,0.398863047,1,,0.581277043,,0.622088804
SNAP25,,,,,,,,,,,0.002604571,0.062650541,,,,,0.002604571,0.062650541,,,,,,
SNAP47,,,,,,,,,,,,,,,,,,,,,,,,
SNAPC1,,,,,,,0.102606583,,,,,,0.102606583,,,,,,,,,,,
SNAPC3,,,,,,,0.057937329,,,,,,0.057937329,,,,,,,,,,,
SNAPC4,,,,,,,,,,,,0.013708709,,,,,,0.013708709,,,0.872060083,,0.036912984,0.028066301
SNAPC5,,,,,,,,,,,0.001896157,,,,,,0.001896157,,,,,,,
SNCAIP,,,,,,,,,,,,,,,,,,,,,,,0.000881341,
SND1,,,,,,,,0.000332062,,,0.23421783,,,0.000332062,,,0.23421783,,0.003355464,0.097246428,0.910739554,,,
SNIP1,,,,,,,,,0.052406039,,,,,,0.052406039,,,,,,,,0.055739879,
SNN,,,,,,,,,,,0.098118966,,,,,,0.098118966,,,,,,,
SNPH,,,,,,,,,,,,,,,,,,,,,,,0.025149053,0.000721416
SNRK,,,,,,,,,,0.103424585,,,,,,0.103424585,,,,,,0.020662475,0.010625953,
SNRNP200,,,,,,,,,,,,,,,,,,,,0.489192269,0.801271342,0.324486665,,
SNRNP48,,,,,,,,,,,1.21E-05,,,,,,1.21E-05,,,,,,,
SNRNP70,,,,,,,,,,,,,,,,,,,,,,,,0.110411225
SNRPA,,,,,,,,,,,,0.005359415,,,,,,0.005359415,0.284136477,,,,,
SNRPA1,,,,,,,,,,,0.000915071,0.041212174,,,,,0.000915071,0.041212174,,,,,,
SNRPB2,,,,,,,0.102606583,,,,,,0.102606583,,,,,,,,,,,
SNRPC,,,,,,,,,,,,0.005359415,,,,,,0.005359415,,,,,,
SNRPD2,,,,,,,,,,,,,,,,,,,,,,,,
SNRPD3,,,,,,,0.172698967,0.014151834,,,,,0.172698967,0.014151834,,,,,0.234498234,0.001448015,,,,
SNRPE,,,,,,,,,,0.055652277,,0.062650541,,,,0.055652277,,0.062650541,,,,,,
SNRPF,,,,,,,,,,,,,,,,,,,,0.00127856,,,0.068298538,0.113061787
SNRPN,,,,,,,0.080101417,,,,0.001896157,,0.080101417,,,,0.001896157,,,,,,,
SNTA1,,,,,,,,0.0287869,,,,,,0.0287869,,,,,,0.164334281,,0.222247021,,
SNTB1,,,,,,,,,,,,,,,,,,,,,0.000485064,,,
SNTB2,,,,,,,,,,,,,,,,,,,4.77E-08,,,,,
SNTG2,,,,,,,,,,,,,,,,,,,,,,,,
SNU13,,,,,,,,,,,,0.062650541,,,,,,0.062650541,,,,,,
SNURF,,,,,,,0.057937329,,,,,,0.057937329,,,,,,,,,,,
SNW1,,,,,,,0.201433425,0.083662192,0.477353604,,0.124277661,,0.201433425,0.083662192,0.477353604,,0.124277661,,,,0.67657729,,0.331813132,1.32E-05
SNX1,,,,,,,,,,,,,,,,,,,,,,,,
SNX11,,,,,,,,,,,,,,,,,,,0.698975931,0.935932177,,0.085555547,,
SNX12,,,,,,,,,,,,,,,,,,,0.415766218,,,0.127156502,,
SNX13,,,,,,,,,,,,,,,,,,,,,0.729658366,0.716712529,,
SNX14,,,,,,,,,,,,,,,,,,,0.414637336,,,,,
SNX15,,,,,,,,,,,,,,,,,,,0.011864658,,,,,0.623221724
SNX16,,,,,,,,,,,,,,,,,,,2.22E-07,1,,,,
SNX17,,,,,,,,,,,,,,,,,,,,0.538902544,,,,0.804259276
SNX18,,,,,,,0.172698967,,,,,,0.172698967,,,,,,,0.512953161,0.733293627,,,0.566655896
SNX19,,,,,,,,,,,,,,,,,,,,,0.100542979,,,
SNX2,,,,,,,,,,,,,,,,,,,1,,,0.012989993,0.757093303,
SNX20,,,,,,,,,,,,,,,,,,,,,,,,
SNX21,,,,,,,,,,,,,,,,,,,,,,0.007322786,,
SNX22,,,,,,,,,0.40185017,,0.391107052,,,,0.40185017,,0.391107052,,,,,,,
SNX24,,,,,,,,,,,,,,,,,,,,,0.011832824,,,
SNX25,,,,,,,,,0.011885552,,,,,,0.011885552,,,,,,0.03766596,,,
SNX27,,,,,,,,,,,,,,,,,,,0.143583322,,,,,
SNX29,,,,,,,,,,,,,,,,,,,0.36333314,,,0.56647914,,
SNX30,,,,,,,0.102606583,,,,,,0.102606583,,,,,,0.356475688,,0.084845913,,,0.829954425
SNX33,,,,,,,0.057937329,,,,,,0.057937329,,,,,,0.055167122,,,0.730037158,,0.100338589
SNX4,,,,,,,,,,,,,,,,,,,0.390993172,,,0.000768617,,
SNX5,,,,,,,0.14553617,,,,,0.005359415,0.14553617,,,,,0.005359415,0.03476126,,0.120256528,,,
SNX6,,,,,,,,,,,,0.025170646,,,,,,0.025170646,0.024983458,,,,,
SNX7,,,,,,,,,,,,,,,,,,,,,,0.082515966,,0.05492642
SNX8,,,,,,,,,,,,,,,,,,,,,,,,
SNX9,,,,,,,,,,0.005004754,,,,,,0.005004754,,,,,0.007287939,,,
SOAT1,,,,,,,,,,,,,,,,,,,0.378035783,,0.000208938,,,
SOBP,,,,,,,,,,,0.000915071,,,,,,0.000915071,,,,,,0.00462499,
SOCS1,,,,,,,0.057937329,,,,,,0.057937329,,,,,,,,,,,
SOCS2,,,,,,,0.14553617,,,,,,0.14553617,,,,,,,,,,,
SOCS4,,,,,,,,0.083662192,,,,0.015159417,,0.083662192,,,,0.015159417,,,,,,
SOCS5,,,,,,,,,,,,,,,,,,,,,,,,
SOCS6,,,,,,,,,,0.120817124,0.000347737,0.010755442,,,,0.120817124,0.000347737,0.010755442,0.008634105,,,,,0.804259276
SOCS7,,,,,,,,,,,,,,,,,,,,,,,,
SOD1,,,,,,,,,,,,,,,,,,,0.153931872,,,,,0.078192578
SOD3,,,,,,,,,,,,,,,,,,,,,,,,
SOGA1,,,,,,,,,,,0.001896157,,,,,,0.001896157,,0.062229037,0.717818046,0.670853208,,,0.21805924
SOGA3,,,,,,,,,,,,,,,,,,,0.280638174,,,,,
SOHLH2,,,,,,,,0.037958603,,0.352034073,,,,0.037958603,,0.352034073,,,,,,,,
SON,,,,,,,,,0.016662707,,,,,,0.016662707,,,,0.719227476,,0.637852668,0.141600844,,
SORBS1,,,,,,,,,,,,,,,,,,,0.29195761,,,,,0.02259038
SORBS2,,,,,,,,,,,,,,,,,,,0.056656902,,,,0.53169647,0.242668019
SORBS3,,,,,,,,,,,,,,,,,,,0.515151295,,,0.672335459,,
SORL1,,,,,,,0.122537759,,,0.018819245,0.000915071,,0.122537759,,,0.018819245,0.000915071,,,,,,,
SORT1,,,,,,,,,,,,,,,,,,,0.102262767,,,,,
SOS1,,,,,,,,,,,,,,,,,,,,,,0.091165466,0.009692746,
SOS2,,,,,,,0.201433425,0.00588464,0.477353604,,,,0.201433425,0.00588464,0.477353604,,,,0.000152736,0.596713517,0.549813838,,,
SOST,,,,,,,,,,0.005632327,,,,,,0.005632327,,,,,,,,
SOSTDC1,,,,,,,0.081331666,,,,,,0.081331666,,,,,,,,,,,
SOWAHA,,,,,,,,,,0.123593991,0.099215745,,,,,0.123593991,0.099215745,,,,,,,
SOWAHB,,,,,,,,,,,,,,,,,,,0.202369564,0.378776848,0.126152206,1,,0.037331578
SOWAHC,,,,,,,,,,0.018819245,0.098118966,0.010755442,,,,0.018819245,0.098118966,0.010755442,,0.733297828,,0.000453541,0.460598932,0.000489684
SOWAHD,,,,,,,,,,,,,,,,,,,,,,,,
SOX13,,,,,,,,,,,,,,,,,,,,,0.020982972,,,0.80602782
SOX15,,,,,,,0.172698967,0.165015818,,,,,0.172698967,0.165015818,,,,,,,,,,
SOX17,,,,,,,,,,,,,,,,,,,,,,,,
SOX18,,,,,,,,,,,,,,,,,,,,,,,,
SOX4,,,,,,,,,,,,,,,,,,,0.193876529,,,,,
SOX5,,,,,,,0.14553617,,,,,,0.14553617,,,,,,0.111986814,0.654164134,,,0.052412628,
SOX6,,,,,,,,,,,,,,,,,,,0.141318555,,,,,
SOX7,,,,,,,,,,0.053835701,0.013911405,,,,,0.053835701,0.013911405,,,,,,,
SP1,,,,,,,,,,,,,,,,,,,0.083329587,0.49174037,0.206266222,,,
SP100,,,,,,,,,,0.018819245,,,,,,0.018819245,,,,0.095432651,0.158959903,0.882083115,,
SP110,,,,,,,,,,,,,,,,,,,0.001283976,0.16483471,,,,
SP140,,,,,,,,,,,,,,,,,,,,,,0.665675607,,
SP140L,,,,,,,,,,,,,,,,,,,,,,,,
SP2,,,,,,,,,,,,,,,,,,,,,0.397273032,0.792668966,0.408563349,
SP3,,,,,,,,,,,,,,,,,,,,0.509951909,0.004510422,,,0.191116934
SP4,,,,,,,,,,,,,,,,,,,,0.196528235,0.369832285,,,
SP5,,,,,,,,,,,1.21E-05,,,,,,1.21E-05,,,,,,,
SP6,,,,,,,,,,,0.017271261,0.041212174,,,,,0.017271261,0.041212174,,,,,,
SPAAR,,,,,,,,,,,,,,,,,,,,,,,,
SPACA4,,,,,,,,,,,,,,,,,,,,,,,,
SPACA6,,,,,,,,,,,,,,,,,,,,,,,,
SPAG1,,,,,,,,,,,,,,,,,,,0.722220156,,,0.166755791,0.181948341,
SPAG16,,,,,,,0.035029722,,,,,,0.035029722,,,,,,,,,,,
SPAG17,,,,,,,0.057937329,,,,,,0.057937329,,,,,,,,,,0.091391409,
SPAG5,,,,,,,,,,,,,,,,,,,,,,,,0.006885622
SPAG6,,,,,,,,,,,,,,,,,,,,,,,,
SPAG7,,,,,,,,,,,,,,,,,,,,,0.000345308,,,
SPAG9,,,,,,,,,,,,,,,,,,,,,0.242007356,,,0.689354071
SPANXB1,,,,,,,,,,,,0.025170646,,,,,,0.025170646,,,,,,
SPARC,,,,,,,,,,,,,,,,,,,,,,,,
SPARCL1,,,,,,,,,,,,,,,,,,,,,,0.185484133,0.220088217,
SPAST,,,,,,,,,,,,0.005359415,,,,,,0.005359415,,,,,,0.101702522
SPATA13,,,,,,,0.010258806,,,,,,0.010258806,,,,,,,,,0.04338901,,0.027656403
SPATA18,,,,,,,0.035029722,,,,,,0.035029722,,,,,,,,,0.001046719,0.563150354,
SPATA20,,,,,,,,,,,,0.013708709,,,,,,0.013708709,,,,,,
SPATA21,,,,,,,,,,,,,,,,,,,,,,,,
SPATA2L,,,,,,,,,,,,,,,,,,,0.054326258,1,,,,
SPATA31E1,,,,,,,,,,,,0.000978981,,,,,,0.000978981,,,,,,
SPATA32,,,,,,,,,,,,,,,,,,,,,,,,
SPATA4,,,,,,,,,,,,,,,,,,,,,,,,
SPATA45,,,,,,,,,,,,,,,,,,,,,,,,
SPATA46,,,,,,,,,,,,,,,,,,,,,0.056401298,,,
SPATA5,,,,,,,,,,0.055652277,0.002604571,0.005359415,,,,0.055652277,0.002604571,0.005359415,,,,,,
SPATA6,,,,,,,,,,,,,,,,,,,0.716261641,,,,,0.804259276
SPATA6L,,,,,,,,,,,,,,,,,,,,,,,,
SPATA7,,,,,,,,,,,,,,,,,,,,,,,,
SPATC1,,,,,,,,,,,,,,,,,,,,,,,,
SPATC1L,,,,,,,,,,,,,,,,,,,,,,,,
SPATS2,,,,,,,,0.0287869,,,0.002604571,0.000201184,,0.0287869,,,0.002604571,0.000201184,,0.694154942,,,0.098634823,0.000313285
SPATS2L,,,,,,,,,,,,,,,,,,,2.29E-06,,0.195886971,,,
SPCS1,,,,,,,,,,,,,,,,,,,,,,,,0.032370944
SPCS2,,,,,,,0.007224313,,,,,,0.007224313,,,,,,,0.924456816,,,,
SPDEF,,,,,,,,,,,,,,,,,,,,,,,,
SPDYE2,,,,,,,,,,,,,,,,,,,,,,,,
SPDYE3,,,,,,,,,,,,,,,,,,,,,,,,
SPECC1,,,,,,,,,,,,,,,,,,,,,,0.040199551,,0.544439232
SPECC1L,,,,,,,0.14553617,,,,,,0.14553617,,,,,,,,0.585215648,,,
SPEF2,,,,,,,,,,,,,,,,,,,,,,,,
SPEG,,,,,,,,,,,,,,,,,,,,,,0.11918038,,
SPEN,,,,,,,,,,,,,,,,,,,0.402030176,,0.188024157,,,
SPESP1,,,,,,,,0.083662192,,,,0.122853149,,0.083662192,,,,0.122853149,,,,,,
SPG11,,,,,,,,,,,,,,,,,,,,,0.443379269,0.175641943,,
SPG20,,,,,,,,,,,,,,,,,,,,,,,,
SPG21,,,,,,,0.010258806,,,,,,0.010258806,,,,,,,,,,,0.007483887
SPG7,,,,,,,,,0.107811836,,0.391107052,,,,0.107811836,,0.391107052,,,,,,,
SPHK1,,,,,,,,,,,,,,,,,,,,,,,,
SPHK2,,,,,,,,,,,,,,,,,,,,,,0.005369112,0.296347566,
SPHKAP,,,,,,,,,,,0.030885691,,,,,,0.030885691,,,,,,,
SPI1,,,,,,,0.122537759,,,,,,0.122537759,,,,,,,,,,,
SPICE1,,,,,,,,,,,,,,,,,,,0.511551048,0.360067528,,,,
SPIDR,,,,,,,,,,,1.21E-05,,,,,,1.21E-05,,0.204640708,,,,,
SPIN1,,,,,,,,,,,,,,,,,,,0.360957553,0.510560467,,0.31276838,,
SPIN2A,,,,,,,,,,,,,,,,,,,0.142960796,,,,,
SPIN2B,,,,,,,,0.383681576,0.124619953,,,0.122853149,,0.383681576,0.124619953,,,0.122853149,,,,,,
SPIN3,,,,,,,,,,,,,,,,,,,,,,,,
SPIN4,,,,,,,,,,,,,,,,,,,,,,,,
SPINK1,,,,,,,,,,,,,,,,,,,,,,,,
SPINK13,,,,,,,0.102606583,,,,,,0.102606583,,,,,,,,,,,
SPINK4,,,,,,,,,,0.103424585,0.003459938,0.083714597,,,,0.103424585,0.003459938,0.083714597,,,,,,
SPINK5,,,,,,,7.65E-05,,,,,,7.65E-05,,,,,,,,,,,
SPINK6,,,,,,,0.14553617,,,,0.018951196,,0.14553617,,,,0.018951196,,,,,,,
SPINK7,,,,,,,0.122537759,,,,,,0.122537759,,,,,,,,,,,
SPINK9,,,,,,,0.035029722,,,,,,0.035029722,,,,,,,,,,,
SPINT1,,,,,,,,,,,,,,,,,,,,0.375058803,,0.288201734,0.196604537,
SPINT2,,,,,,,,,,,,,,,,,,,,,,,,
SPINT3,,,,,,,0.007224313,,,,,,0.007224313,,,,,,,,,,,
SPIRE1,,,,,,,,,,,0.001896157,,,,,,0.001896157,,0.125181946,0.893100313,0.028393723,,,0.477806928
SPIRE2,,,,,,,,,,,0.006640584,,,,,,0.006640584,,,,,,,
SPN,,,,,,,,,,,,,,,,,,,,,0.332464577,0.024756499,,
SPNS1,,,,,,,,,,,,,,,,,,,,,,,,
SPOCD1,,,,,,,,,,,,,,,,,,,,,,,,
SPOCK2,,,,,,,,,,,,,,,,,,,,,,,,0.001562039
SPON1,,,,,,,,,,,,,,,,,,,,,,,,
SPON2,,,,,,,,,,,,,,,,,,,,,,,,
SPOP,,,,,,,,,,,,,,,,,,,,,,,,0.131965224
SPOUT1,,,,,,,,,,,,0.025170646,,,,,,0.025170646,,,,,,
SPP1,,,,,,,,,,,,,,,,,,,0.108054324,0.1518199,,,,5.77E-19
SPP2,,,,,,,0.122537759,,,,0.006640584,,0.122537759,,,,0.006640584,,,,,,,
SPPL3,,,,,,,,,,,,,,,,,,,,,,,,
SPR,,,,,,,,,,,,,,,,,,,0.076493343,,0.576381441,0.336968556,,
SPRED1,,,,,,,,,,,,,,,,,,,,,,,,0.000584363
SPRED2,,,,,,,0.172698967,,,,,,0.172698967,,,,,,0.288185872,,,0.304587282,,0.21806132
SPRN,,,,,,,,0.165015818,,,0.006640584,0.089252313,,0.165015818,,,0.006640584,0.089252313,,,,,,
SPRR1B,,,,,,,,,,,,,,,,,,,,,,0.009092598,,
SPRR2A,,,,,,,,,,,,,,,,,,,0.290704276,,,,,
SPRR2D,,,,,,,,,,,,,,,,,,,,,,,,0.62225022
SPRR2F,,,,,,,0.035029722,,,,,,0.035029722,,,,,,,,,,,
SPRR3,,,,,,,,,,0.174389035,,0.072904677,,,,0.174389035,,0.072904677,,,,,,
SPRTN,,,,,,,,,,0.005004754,0.006640584,0.025170646,,,,0.005004754,0.006640584,0.025170646,,,,,,
SPRY1,,,,,,,,,,,,,,,,,,,0.011694479,0.217617152,,0.376601648,,
SPRY2,,,,,,,,,,,,,,,,,,,,1,0.070652904,,,
SPRY3,,,,,,,0.14553617,,0.127470913,,,,0.14553617,,0.127470913,,,,0.059437989,,,,,
SPRY4,,,,,,,0.007224313,,,,,,0.007224313,,,,,,0.021055019,,,,,
SPRYD3,,,,,,,,,,,,,,,,,,,,,,,,
SPSB2,,,,,,,0.122537759,,0.052406039,,,,0.122537759,,0.052406039,,,,,,,,,
SPSB4,,,,,,,,,,,,,,,,,,,,,,,,
SPTA1,,,,,,,,,,,,,,,,,,,0.228996003,,0.205198666,,,
SPTAN1,,,,,,,,,,,,,,,,,,,,,,0.028921831,,
SPTB,,,,,,,,,,,,,,,,,,,,0.02014345,8.82E-05,,,
SPTBN1,,,,,,,,,,0.120817124,,,,,,0.120817124,,,0.141455686,,,0.058661001,0.100337831,0.501394605
SPTBN2,,,,,,,,,,,,,,,,,,,0.401784365,0.831147244,0.017761221,,,
SPTLC1,,,,,,,0.080101417,,,,,,0.080101417,,,,,,,,,,,
SPTLC2,,,,,,,0.102606583,,0.016662707,,,,0.102606583,,0.016662707,,,,,,,,,
SPTLC3,,,,,,,0.010258806,,,,,,0.010258806,,,,,,0.115146313,,,,,
SPTSSA,,,,,,,0.080101417,,,,0.001896157,,0.080101417,,,,0.001896157,,,,,,,
SPTSSB,,,,,,,0.105685307,,,,,0.026721133,0.105685307,,,,,0.026721133,,,,,,
SPTY2D1,,,,,,,0.102606583,,,,0.006640584,,0.102606583,,,,0.006640584,,,,,,,
SPTY2D1-AS1,,,,,,,,,,,,,,,,,,,,,,,,
SQLE,,,,,,,,,,,,,,,,,,,,,,,,
SQRDL,,,,,,,,,,,,0.005359415,,,,,,0.005359415,,,,,,
SQSTM1,,,,,,,0.080101417,,,,,,0.080101417,,,,,,0.651352294,0.000207819,2.72E-18,,,0.016072266
SRA1,,,,,,,0.003981276,,,,,,0.003981276,,,,,,,,,,,
SRBD1,,,,,,,0.14553617,,,,0.002604571,,0.14553617,,,,0.002604571,,,,,,,
SRC,,,,,,,,,,0.001214789,,,,,,0.001214789,,,0.713789253,,,0.015506185,,
SRCAP,,,,,,,,,,,,,,,,,,,,,0.002269714,,,
SRCIN1,,,,,,,,,,,,,,,,,,,,,0.004878522,,,
SRD5A2,,,,,,,0.057937329,,,,,,0.057937329,,,,,,,,,,,
SREK1,,,,,,,0.057937329,,,,,,0.057937329,,,,,,0.206063223,,,,,
SREK1IP1,,,,,,,0.015409883,,0.052406039,,,,0.015409883,,0.052406039,,,,,,,,,
SRF,,,,,,,,,,,,,,,,,,,0.001509865,,,,,
SRFBP1,,,,,,,0.000687489,,,,,,0.000687489,,,,,,0.006290283,0.509951909,0.676362337,,0.838923527,0.219942316
SRGAP1,,,,,,,,,,,,,,,,,,,0.118611846,,,,,
SRGAP2,,,,,,,,,,,,,,,,,,,,0.310121115,,0.003811405,,
SRGAP3,,,,,,,0.010258806,,,,,,0.010258806,,,,,,1.69E-09,,,,,
SRI,,,,,,,0.102606583,,,,,,0.102606583,,,,,,0.113796674,,,,,
SRM,,,,,,,,,,,,,,,,,,,,,,,,
SRP14,,,,,,,,,,,,,,,,,,,0.31515401,0.626910813,0.572536573,,,
SRP19,,,,,,,0.001894668,,,,,,0.001894668,,,,,,0.048598564,,,,,
SRP54,,,,,,,,,,0.055652277,0.000101758,,,,,0.055652277,0.000101758,,0.191972219,,,,,
SRP68,,,,,,,,,,,,,,,,,,,,0.341266556,0.741301516,,,0.062541206
SRP72,,,,,,,,,,,,,,,,,,,,0.040678178,,0.211224569,,
SRP9,,,,,,,,,,,,0.001061457,,,,,,0.001061457,,,,,,
SRPK1,,,,,,,,0.036634528,0.648483168,,0.002423755,0.025170646,,0.036634528,0.648483168,,0.002423755,0.025170646,0.703943617,0.08668489,,1,0.00462499,0.008950197
SRPK2,,,,,,,,,,,,,,,,,,,,0.150485479,,0.231702773,,
